Angle_deg,Distance_mm,Intensity
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
96.46,962,241
97.27,977,238
98.07,1039,234
98.88,1071,232
99.69,1086,235
100.49,1086,242
101.30,1071,238
102.10,1086,237
102.91,1133,235
103.72,1149,231
104.52,1663,222
105.33,1694,234
115.75,1772,231
116.54,1772,231
117.34,1772,229
118.13,1788,231
118.92,1788,230
119.72,1803,230
120.51,1819,226
121.31,1834,230
122.10,1834,230
122.89,1850,230
123.69,1866,231
124.48,1881,230
125.27,1881,225
126.09,1429,221
126.91,1398,221
127.73,1398,221
128.55,1367,220
129.37,1351,220
130.18,1336,221
131.00,1320,223
131.82,1304,225
132.64,1289,223
133.46,1273,222
134.28,1258,220
135.04,1242,220
135.85,1242,221
136.65,1227,222
137.46,1211,223
138.27,1195,223
139.07,1195,222
139.88,1227,218
140.68,1242,220
141.49,1273,220
142.30,1304,214
143.10,1211,214
143.91,1382,215
144.67,106,216
145.46,106,220
146.26,98,223
147.05,94,225
147.84,92,226
148.64,91,231
149.43,91,228
150.23,91,231
151.02,83,230
151.81,87,229
152.61,96,225
153.40,108,221
154.19,99,221
154.99,87,225
155.80,89,226
156.60,82,229
157.40,79,232
158.20,77,235
159.01,76,231
159.81,76,230
160.61,76,227
161.41,76,223
162.22,76,223
163.02,68,227
163.82,72,233
164.63,66,240
165.43,71,241
166.24,66,244
167.04,63,246
167.85,62,246
168.65,61,244
169.46,61,243
170.26,61,244
171.07,61,243
171.87,61,242
172.68,61,245
173.48,61,246
174.27,68,241
175.07,72,239
175.86,74,245
176.65,75,243
177.45,75,245
178.24,75,241
179.04,75,237
179.83,75,242
180.62,83,241
181.42,87,244
182.21,81,242
183.00,86,237
183.82,81,234
184.64,86,230
185.46,81,229
186.28,86,225
187.10,81,226
187.91,86,231
188.73,81,234
189.55,86,225
190.37,96,216
191.19,101,212
192.01,96,210
192.81,86,211
193.61,96,168
194.40,759,180
195.20,775,217
196.00,775,218
196.79,759,228
197.59,743,230
198.38,712,226
199.18,681,228
199.98,665,226
200.77,665,222
201.57,634,226
202.33,587,225
203.12,572,215
203.91,541,218
204.70,525,226
205.49,525,230
206.28,510,225
207.07,502,227
207.86,498,227
208.65,488,234
209.44,475,233
210.23,468,229
211.02,457,231
211.85,403,222
212.62,311,232
213.39,311,225
214.16,324,222
214.93,403,210
215.70,410,211
216.47,413,215
217.24,422,214
218.01,297,219
218.78,290,223
219.55,287,233
220.32,278,233
221.15,338,223
221.95,344,228
222.74,366,233
223.54,377,231
224.34,390,232
225.13,396,233
225.93,392,232
226.72,390,233
227.52,389,234
228.32,388,236
229.11,388,234
229.91,380,232
230.67,376,233
231.49,374,234
232.30,362,233
233.12,356,234
233.94,353,233
234.75,352,232
235.57,345,232
236.38,348,233
237.20,343,232
238.02,340,236
238.83,339,234
239.65,338,233
240.47,338,236
241.26,338,235
242.04,331,235
242.83,327,236
243.62,325,236
244.41,318,234
245.19,321,235
245.98,316,236
246.77,320,236
247.56,322,235
248.34,323,235
249.13,317,233
249.88,314,236
250.68,312,236
251.48,311,237
252.28,311,239
253.08,311,238
253.88,311,239
254.68,311,237
255.48,311,239
256.28,311,238
257.08,311,238
257.88,311,240
258.68,311,238
259.41,311,238
260.21,311,240
261.00,311,238
261.80,311,239
262.60,311,237
263.39,311,238
264.19,311,237
264.98,311,238
265.78,311,237
266.58,311,236
267.37,311,240
268.17,311,238
268.96,311,236
269.79,311,236
270.62,311,241
271.45,311,236
272.28,311,238
273.11,311,236
273.93,317,236
274.76,314,238
275.59,319,238
276.42,315,233
277.25,313,236
278.08,318,237
278.84,321,238
279.64,322,237
280.43,323,237
281.23,323,234
282.03,323,234
282.82,330,236
283.62,334,233
284.41,353,225
285.21,370,219
286.01,354,218
286.80,346,222
287.60,342,224
288.40,340,225
289.19,339,227
289.99,338,231
290.78,331,232
291.57,321,231
292.36,316,233
293.16,313,231
293.95,312,233
294.74,318,236
295.53,314,232
296.33,312,231
297.12,311,230
297.91,297,227
298.70,190,225
299.49,196,229
300.28,186,227
301.07,214,221
301.86,284,230
302.66,284,236
303.45,284,238
304.24,230,231
305.03,216,238
305.82,203,238
306.61,203,229
307.40,210,233
308.19,220,228
308.98,297,233
309.77,297,233
310.56,304,234
311.35,307,234
312.14,309,231
312.93,316,230
313.72,327,222
314.51,432,214
315.30,439,158
316.09,5980,215
316.88,6230,220
317.68,6152,218
318.47,6089,220
319.27,5980,217
320.07,5965,217
320.87,556,218
321.66,556,224
322.46,5840,215
323.26,5793,222
324.06,5746,224
324.85,572,220
325.65,572,228
326.40,556,230
327.19,541,215
327.98,541,217
328.77,541,215
329.56,284,213
330.35,277,215
331.15,280,219
331.94,282,224
332.73,283,225
333.52,283,229
334.31,283,225
335.10,283,217
335.96,5248,129
336.77,5248,219
337.58,5217,223
338.40,5201,222
339.21,5201,221
340.02,5217,221
340.83,5232,220
341.64,5263,220
342.45,5310,221
343.27,5357,219
344.08,5419,212
344.89,5029,214
345.68,4983,218
346.41,4967,206
347.15,4905,216
347.88,4858,213
348.62,4842,212
349.35,76,58
350.09,4889,215
350.82,4983,100
351.56,5123,218
352.29,5248,219
353.03,5404,225
353.76,5341,224
354.56,5279,221
355.35,5232,224
356.14,5154,223
356.94,5123,221
357.73,5076,223
358.52,5029,221
359.31,4983,221
0.10,5029,219
0.89,5139,221
1.69,5170,223
2.48,5154,213
3.27,5107,206
4.06,61,87
4.85,5045,138
5.64,4967,135
6.43,4889,216
7.22,4811,219
8.01,4858,216
8.81,46,80
9.60,53,61
10.39,6526,211
11.18,6510,116
11.97,91,96
12.76,68,87
13.55,72,71
14.35,4577,221
15.14,4546,224
15.94,4531,222
16.73,6245,212
17.53,6230,211
18.32,31,58
19.12,68,71
19.91,102,67
20.71,81,71
21.50,101,80
22.30,73,61
22.94,4359,214
23.73,4032,222
24.52,4016,225
25.32,4001,225
26.11,3985,224
26.90,3970,224
27.69,3954,224
28.48,3938,224
29.27,3938,224
30.07,3938,223
30.86,3923,224
31.65,3907,223
32.48,3907,224
33.26,3892,224
34.05,3892,226
34.83,3814,219
35.61,3689,218
36.40,3611,220
37.18,3502,221
37.97,3440,220
38.75,3346,223
39.53,3268,221
40.32,3190,222
41.10,3128,221
41.90,3050,223
42.69,3003,224
43.48,2941,224
44.28,2879,223
45.07,2832,225
45.86,2770,227
46.65,2723,223
47.44,2676,224
48.23,2629,224
49.03,2582,226
49.82,2551,228
50.61,2505,227
51.40,2473,226
52.21,2442,228
53.02,2395,226
53.83,2364,226
54.64,2333,228
55.45,2302,229
56.27,2271,228
57.08,2240,230
57.89,2208,229
58.70,2193,227
59.51,2162,229
60.32,2146,229
61.11,2115,228
61.88,2099,229
62.65,2084,230
63.42,2053,230
64.19,2037,230
64.96,2021,230
65.74,2006,231
66.51,1975,230
67.28,1959,231
68.05,1943,231
68.82,1928,232
69.59,1912,231
70.38,1897,229
71.17,1881,230
71.97,1881,228
72.76,1866,227
73.55,1850,232
74.34,1834,224
75.14,1819,230
75.93,1819,230
76.72,1803,230
77.51,1788,230
78.31,1788,229
79.10,1772,230
79.89,1772,230
80.67,1756,229
81.45,1756,231
82.23,899,218
83.01,884,230
83.79,884,233
84.58,899,232
85.36,899,231
86.14,993,233
86.92,1024,238
87.70,1039,218
88.48,915,225
89.24,899,232
90.03,899,237
90.82,899,239
91.61,899,240
92.40,899,238
93.19,899,238
93.99,915,231
94.78,946,240
95.57,946,243
96.36,946,241
97.15,977,240
97.94,993,233
98.76,1055,234
99.55,1086,232
100.34,1102,239
101.13,1071,240
101.92,1071,238
102.71,1102,233
103.49,1133,236
104.28,1663,216
105.07,1694,233
105.86,1694,236
106.65,1663,231
107.44,1694,237
108.23,1710,232
109.05,1710,232
109.88,1710,233
110.70,1725,233
111.52,1398,220
112.35,1725,230
113.17,1741,234
114.00,1756,224
114.82,1756,230
115.64,1756,232
116.47,1772,232
117.29,1772,231
118.05,1788,231
118.84,1788,231
119.63,1803,230
120.43,1819,229
121.22,1819,227
122.01,1834,229
122.80,1850,229
123.59,1866,232
124.38,1866,232
125.18,1881,231
125.97,1429,221
126.76,1414,222
127.43,1398,222
128.22,1367,221
129.01,1367,222
129.80,1336,221
130.59,1320,222
131.38,1304,224
132.16,1289,222
132.95,1273,220
133.74,1273,222
134.53,1258,221
135.32,1242,223
136.11,1227,220
136.90,1211,221
137.72,1211,222
138.53,1195,223
139.35,1211,223
140.17,1242,218
140.99,1258,219
141.80,1289,219
142.62,1195,218
143.44,1367,214
144.26,91,214
145.07,98,217
145.89,94,220
146.68,92,221
147.47,91,224
148.26,91,228
149.05,91,229
149.84,91,230
150.63,91,228
151.41,91,227
152.20,91,226
152.99,83,223
153.78,1538,220
154.57,91,222
155.36,91,225
156.19,91,228
156.98,83,233
157.77,79,234
158.56,77,232
159.35,69,229
160.14,72,231
160.94,74,226
161.73,75,224
162.52,75,225
163.31,75,231
164.10,75,238
164.89,75,243
165.68,68,243
166.53,72,242
167.37,66,246
168.22,63,245
169.07,62,244
169.91,69,244
170.76,72,244
171.60,66,243
172.45,63,244
173.30,62,245
174.14,61,243
174.99,68,243
175.74,72,240
176.53,74,244
177.33,75,245
178.12,68,241
178.91,72,241
179.70,74,238
180.50,75,241
181.29,75,245
182.08,75,242
182.87,75,239
183.67,75,235
184.46,75,231
185.29,75,230
186.07,83,225
186.84,79,226
187.62,77,228
